time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,0.13032870117106155,0.06864281542842779,1.0345666471094441,1.1042847768308057,0.44611720601780697,0.6196266478905844
0.01001001001001001,0.08487230614582235,0.06007395559563971,1.0621098715557666,1.2618832047992454,0.5281697684168363,0.7165576549842609
0.02002002002002002,0.14001171564727097,0.013457604628163585,1.0806678960033342,1.3840064816459015,0.5758951872928587,0.8022130472141755
0.03003003003003003,0.14793995994521855,0.02807929786817522,1.0867723546719044,1.4816442533713474,0.567562213982433,0.9334462084601656
0.04004004004004004,0.22929151690720323,0.009202848983627651,1.095493648296113,1.6400959341459307,0.6056495326272067,0.9523754043968204
0.050050050050050046,0.15784376420863822,0.02448778519460836,1.0089498173062939,1.6602077873362222,0.7243557548521389,1.0148951924000427
0.06006006006006006,0.125946906686001,0.03192901558951514,1.046535121135816,1.854320487930942,0.6608666585022829,1.1438126150732375
0.07007007007007007,0.17726469682636845,-0.006377910428392426,1.0782695656525072,1.9040608727618689,0.7682272936470632,1.1301365258776235
0.08008008008008008,0.17785983550666476,0.10936295741740057,1.0290816831594811,1.955580418282648,0.7639456454853616,1.133365478270786
0.09009009009009009,0.18747036928996075,0.028608596905754614,1.0608085280919384,2.056001669957076,0.7961105696159201,1.189970425643586
0.10010010010010009,0.1519179701987205,0.029476390959243877,1.093525881408432,2.0937262750351047,0.8205963550582126,1.2426724381105942
0.11011011011011011,0.13691820140647257,0.041388042282670054,1.0913427195068062,2.1833303169012206,0.8752105074816356,1.2895868637866468
0.12012012012012012,0.25758326124892966,0.009714037197687125,1.0845345490115692,2.190205978206784,0.8548895718058571,1.3417684495476707
0.13013013013013014,0.19295586116390423,-0.027569443923806863,1.0501150006171518,2.182988674057934,0.9308923598537756,1.372645864044649
0.14014014014014015,0.23489140089411095,0.044927795882158915,1.06139555232026,2.258201940961442,0.8901244200788381,1.3150554744224678
