time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,0.04348666026660641,0.006981084250582838,0.9941131494625371,-0.016999972671608046,0.016010578189320807,0.010845810923466065
0.01001001001001001,0.029929865771626395,0.017149156359659953,1.053475534452701,0.2569591686574648,0.1321511658841366,0.17818197951397666
0.02002002002002002,0.06475466522801868,0.014398678711114355,0.9465229159665034,0.5639093254767495,0.21335734607953522,0.364747122675168
0.03003003003003003,0.11214444467235699,0.017397661356960185,1.0584814101205946,0.8392963687703833,0.3255253366546589,0.5379891438077956
0.04004004004004004,0.1356762751985288,0.040377543802577,0.9997546239210289,1.1096962752980957,0.47322319055937095,0.6587648095312741
0.050050050050050046,0.1260299997555487,0.03700963327463798,1.101889135212284,1.3648283801273673,0.6151795659839715,0.8339775301447487
0.06006006006006006,0.16798707347175032,0.0945764530841233,1.0919737506254379,1.6230582153634985,0.6551098489819113,0.9907491631216311
0.07007007007007007,0.21019463197359503,0.06932528287893976,1.000571466947611,1.8564434351624488,0.7703048431606849,1.147925335775158
0.08008008008008008,0.2560967403441309,0.05464879866720614,1.0960714001296463,2.1187736709006484,0.8731625664222841,1.255668874497787
0.09009009009009009,0.26717949884692765,0.06673867872985062,1.0931473029884178,2.385486676836298,0.9265999242943269,1.4706800866376728
0.10010010010010009,0.21909775819029056,0.06241078185245533,1.0814555622732305,2.5483011466929093,1.0456011491216977,1.4826376571656756
0.11011011011011011,0.26460050079722625,0.03974778039415875,1.1022857369276946,2.7322489413165543,1.0919535076547222,1.5965059527671825
0.12012012012012012,0.3109979025988451,0.08578818803042795,1.099338460955528,2.8944980732308743,1.1864452278375641,1.7448626636473754
0.13013013013013014,0.28278570866975206,0.057501884417251244,1.1238603382150947,3.0934261295096483,1.2117198023939597,1.7960377374515164
0.14014014014014015,0.33101362836323317,0.06303227690346482,1.1765812407727476,3.1842341092358266,1.3334924861846849,1.8965039511206012
0.15015015015015015,0.38394207646864736,-0.010361700716859955,1.1258639633629852,3.270365712189156,1.2938001277132447,1.9664279542890564
0.16016016016016016,0.32600420803030977,-0.018615002119974633,1.1418474653301391,3.38014662498057,1.369745406147141,1.997761180905705
0.17017017017017017,0.32559619789788785,-0.02387321167948849,1.1426989160438317,3.4912648184106887,1.3369175804363138,2.059385836841434
0.18018018018018017,0.31821710107671136,-0.004640149270224875,1.09746875657536,3.4568650007428308,1.4247091532270364,2.096792659593843
0.19019019019019018,0.3431143714345305,-0.05605625195669728,1.1791162296953128,3.4859129837050804,1.374098142791964,2.098613706218948
0.20020020020020018,0.3285794027637064,-0.0935371280174013,1.1110971785067991,3.476856804069012,1.4115130717092483,2.129164022903497
0.21021021021021022,0.32294125331233775,-0.04041408920601406,1.0884169321681012,3.4418200211959733,1.381350225457187,2.1167023582034874
0.22022022022022023,0.29317688954835697,-0.07344556562283197,1.1453757730467788,3.413485448754089,1.4114607936211077,2.0538651746583336
0.23023023023023023,0.3463231895925892,-0.053245429642476666,1.1344101884847613,3.334313374657477,1.3234106181646776,2.002246841942407
0.24024024024024024,0.3502205427529142,-0.1011728636582798,1.1380374315424753,3.2386872065437933,1.2740898719419953,1.9625949128756732
0.2502502502502503,0.3090383783949785,-0.04230218713129033,1.1548543281797237,3.1099177520504258,1.2696710333463979,1.8887879370936784
0.2602602602602603,0.3050889709411808,-0.056628130142721854,1.0991403141353073,3.012624501790122,1.2251265914720009,1.8035459601079404
0.2702702702702703,0.29047035290029094,-0.04983720382387026,1.092240464108117,2.79864143150641,1.1315434567773885,1.7030748462868837
0.2802802802802803,0.32907749146570153,-0.05099106069542939,1.1043754870107723,2.623782006676498,1.09490896862217,1.575415634506478
0.2902902902902903,0.21666907702020344,-0.04734840065432254,1.0755595681135395,2.46913282487592,0.9613181820412895,1.4739903265779337
0.3003003003003003,0.19805909354558707,-0.017093408086661814,1.055788212772397,2.1978026113389455,0.8602507284996574,1.3235902767481984
0.3103103103103103,0.22883813567726416,-0.0001528305123280893,1.0788815756104464,1.993889958966607,0.7831705227918553,1.1970786471948036
