time,angle,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,10.0,-0.7485970218731087,-0.07501486792874232,0.8578214106109505,1.6604239935308394,0.805092544103092,1.256234758592247
0.01001001001001001,10.942022363276262,-1.4576920135225844,-0.16884202683842203,0.7389240874406048,1.6006414083360874,0.8077172169132757,1.2427287336348092
0.02002002002002002,11.875666533758372,-2.8731423721340867,-0.31262744548280247,0.39227780598538,1.5333354244050525,0.8351963074298338,1.1332769744925648
0.03003003003003003,12.792628832928301,-4.321069150873857,-0.3971507674457855,0.14909738056025007,1.6403889512793022,0.7905641709802802,1.0891342369895503
0.04004004004004004,13.684753948102498,-5.698623828312428,-0.5638409385751852,-0.1106221591053935,1.5333774170175516,0.8274898463330528,1.0706861462158301
0.050050050050050046,14.544107464448775,-7.029883856698223,-0.6859164311991969,-0.3857441323439942,1.553878424087871,0.7015501127550137,1.0445497773818078
0.06006006006006006,15.363046432373825,-8.30151844102673,-0.8018882188564487,-0.6826707017182779,1.4809917399513868,0.6002798747495957,0.9723316697264286
0.07007007007007007,16.134287342666617,-9.46880431830811,-0.9395529419860656,-0.9072508296178571,1.3444227365577357,0.6963970262780373,0.8691248206756953
0.08008008008008008,16.85097090483781,-10.637982675955026,-1.037199466946437,-1.1299575400094837,1.2066925825483052,0.6794137839401547,0.8154416978295085
0.09009009009009009,17.506723052527242,-11.623274785831313,-1.160861362794817,-1.3514788947571446,1.055506588607504,0.665591743346528,0.7607518273964377
0.10010010010010009,18.09571163340744,-12.546600763174004,-1.2379953588899877,-1.5060191863312893,0.9399448226281227,0.4624425382610848,0.6977380983402076
0.11011011011011011,18.612698279392305,-13.331192164401923,-1.344046161781849,-1.687892248238231,0.7920180214555157,0.43244172399036673,0.606129055440946
0.12012012012012012,19.053084995825966,-14.016152462647865,-1.4283303264503724,-1.8137159552520068,0.6262622547455051,0.26113450908460123,0.524806970230882
0.13013013013013014,19.412955055295033,-14.593070684407463,-1.4479343175430444,-1.9221278617308932,0.5423366459931855,0.23467238434428536,0.327867592470117
0.14014014014014015,19.689107832361493,-14.95998617153207,-1.4791574140990011,-1.9953336355699973,0.3520590419201219,0.1318825292381733,0.19890500250802642
0.15015015015015015,19.87908726940178,-15.320311522948469,-1.5022924289506445,-2.06167170760291,0.30310803406699044,0.1404281568291451,0.22372520410707664
0.16016016016016016,19.981203720381465,-15.41907054849721,-1.5613223142171269,-2.067165180053266,0.13806319690610377,-0.046782399943639336,0.060863221791768354
0.17017017017017017,19.994548978290695,-15.479961831484644,-1.5669000747427015,-2.089923938423429,0.02559176732348771,-0.053755023057814114,-0.02015047074954656
0.18018018018018017,19.91900435258877,-15.339773317916125,-1.5397013810572169,-2.0444354374428495,-0.2397429241189847,-0.16092825057418908,-0.06321268344009166
0.19019019019019018,19.75524172481839,-15.130089930294199,-1.4968232197448732,-2.036164250085913,-0.39056695335176006,-0.18038278516555445,-0.26223044095111103
0.20020020020020018,19.504717573001116,-14.708541592396434,-1.4604419934949404,-1.9503017754164569,-0.5661649496654784,-0.3576090231032055,-0.36846367150054116
0.21021021021021022,19.169660017960133,-14.198059339213533,-1.4499844179805612,-1.8388267681660335,-0.6689821107431866,-0.35685329063283777,-0.5020726020203535
0.22022022022022023,18.75304900677813,-13.55483936202708,-1.3617947880258603,-1.7167822163796167,-0.7728546555774949,-0.3108488325718991,-0.5233673873345185
0.23023023023023023,18.25858980963543,-12.828032924606067,-1.2739772099434405,-1.5689945830872454,-0.9944691014602653,-0.5085321921514023,-0.710971472198466
0.24024024024024024,17.69068006574317,-11.893458761881494,-1.19927934987485,-1.3871539003068323,-1.0226418241890591,-0.47570948211158315,-0.7385925404247257
0.2502502502502503,17.05437067145953,-10.9431181879888,-1.1144526148869367,-1.1910126643355072,-1.3158729845066437,-0.6304460031541346,-0.8824024763799065
0.2602602602602603,16.35532085844384,-9.844137330371499,-1.0115113800566438,-0.9861706166814049,-1.2942134188655734,-0.5930493016270685,-0.8860242525032147
0.2702702702702703,15.599747861375954,-8.682148374161018,-0.8999869779959396,-0.7525383533269365,-1.4520238657621047,-0.7712377253079564,-0.9874121993472517
0.2802802802802803,14.7943716228881,-7.425899912649093,-0.7268719410057997,-0.5015113758845327,-1.460303085592751,-0.7961712565210115,-0.9787021685176431
0.2902902902902903,13.946355027494407,-6.129588349624823,-0.6174142146344023,-0.2129580560021843,-1.5456061128520069,-0.800470945489816,-1.0433382277899652
0.3003003003003003,13.063240196067834,-4.736819498223285,-0.45324270524372573,0.05923310618447289,-1.5459391363211847,-0.7853785225703532,-1.076573810684954
0.3103103103103103,12.152881407450904,-3.329505498419209,-0.33713845127403985,0.35257041887246965,-1.6054015449510814,-0.7715326717626801,-1.1444973887493024
0.3203203203203203,11.223375243784574,-1.8876709548377721,-0.17908188409800377,0.6083048848356989,-1.6312956054159748,-0.8395955730790333,-1.1520771326337005
0.3303303303303303,10.282988580831184,-0.4315045746748255,-0.032011387037640816,0.872140867025221,-1.6688032276143945,-0.8039374584872714,-1.1589151741074326
0.34034034034034033,9.340085063733797,1.0338928924649242,0.11540913089329059,1.2168026823126088,-1.6215944034514271,-0.9080714220192847,-1.2158964773983156
0.35035035035035034,8.40305072212451,2.473648734593502,0.3020197364448018,1.4820710036202527,-1.5454060682576276,-0.7700288343170717,-1.0514317419919859
0.36036036036036034,7.480219386148752,3.926735825850031,0.3946407012469373,1.7696401496177934,-1.6320966598394646,-0.8551807488397611,-1.0994364056991743
0.37037037037037035,6.579798566743317,5.29076701514516,0.5284016005305409,2.073429737761703,-1.542171813556724,-0.7366736092603642,-1.090293523211753
0.38038038038038036,5.7097964593767365,6.630249792700037,0.6388954602141699,2.333899075597605,-1.4068049354225618,-0.6935115845569809,-1.0035953073737554
0.39039039039039036,4.877950720468859,7.934838645278416,0.797154864826054,2.5782478294095017,-1.43496195532818,-0.6773487762771904,-1.0011385062098566
0.40040040040040037,4.091659649940422,9.159064321779823,0.8746608871847433,2.8257969803902077,-1.2873511247521456,-0.5925104904328127,-0.886038060026352
0.41041041041041043,3.35791639194386,10.248351987463522,1.034231782991417,3.073954899184638,-1.1882010185321379,-0.5822400020325378,-0.8390865124546578
0.42042042042042044,2.6832467389832173,11.343783196474837,1.1270174737901215,3.2725410327701687,-1.084515104218032,-0.643764666729658,-0.736873334534074
0.43043043043043044,2.0736510925831535,12.259233827571363,1.2527316663846984,3.476715411775924,-1.0675248002720406,-0.500135791381348,-0.6578221059326368
0.44044044044044045,1.5345510966993956,13.106441850223959,1.3086397970088017,3.6559987948196344,-0.8686074959757957,-0.391383070562084,-0.557280025349385
0.45045045045045046,1.0707414185043156,13.861732599836401,1.407891287030544,3.767964404785916,-0.6716294807045158,-0.4371093000682483,-0.5723258540371639
0.46046046046046046,0.6863471054014596,14.379445906723474,1.4155704001827223,3.8785276910768407,-0.5906785164611636,-0.2527564702989254,-0.44563771509919253
0.47047047047047047,0.3847868975287465,14.90230120230883,1.4877911119026381,3.9656037534932795,-0.45886566336470175,-0.25400549401545713,-0.3862597462624197
0.4804804804804805,0.1687428220429581,15.213870210139262,1.5356581851336153,4.042230449237625,-0.2746486610414149,-0.002869337720266374,-0.23148177482331642
0.4904904904904905,0.04013633960895646,15.437227336366266,1.5231285252656395,4.076638667307082,-0.10922300715955677,-0.06964455234688713,-0.1449522152780955
0.5005005005005005,0.0001112552428601532,15.47292652833949,1.5779948287804515,4.099489847360995,-0.0037510568920915838,0.03996974761400132,-0.05393811750885598
0.5105105105105106,0.04902354549733978,15.41695384891646,1.5663280401917479,4.104559672014325,0.1756911998467388,0.10148860384388614,0.06583035533275275
0.5205205205205206,0.18643819246440607,15.215917218434491,1.5009594698820543,4.040394236170558,0.42555546094057883,0.14589951848864977,0.2772462995439084
0.5305305305305306,0.4111330527535024,14.90311099292033,1.471544345752389,3.9645132805428682,0.4789697124086418,0.2471573473409649,0.16576949507011146
0.5405405405405406,0.7211097270349054,14.356000160086479,1.432440262787136,3.9038252753333564,0.5666978737207223,0.2885588524762127,0.3640991959753973
0.5505505505505506,1.11361133347644,13.766154643559041,1.327795335419919,3.7348401903044093,0.6637878059634447,0.4785914433695939,0.5318869461354707
0.5605605605605606,1.585147026999497,13.05926481814216,1.2863922474463534,3.5952587278693353,0.9855806201537407,0.43042943844466774,0.563743828996781
0.5705705705705706,2.1315230462841033,12.153952725905688,1.2564738618771063,3.4229683189306206,1.0239606317035963,0.46802999417495766,0.6932702418674564
0.5805805805805806,2.7478800123960294,11.273464295242835,1.0841155529164737,3.2629213449260708,1.1070396854612972,0.5991365058914492,0.6828367959502317
0.5905905905905906,3.4287361473081157,10.194938843842909,1.019878631760941,3.0340774767452463,1.2470191734697795,0.5726268570902386,0.8491617284220218
0.6006006006006006,4.1680360279372675,9.012463077178731,0.9163307584612158,2.826470966522704,1.2987110526136796,0.6498968699538007,0.9483754121817978
0.6106106106106106,4.9592044420867545,7.7879710528678014,0.7383852522079778,2.586713943303563,1.4373142378957122,0.69163710273817,1.001866119807073
0.6206206206206206,5.795204867307857,6.548401078338874,0.6474776784371108,2.2879975231977103,1.4442765431166622,0.7999626411568437,1.0988210555746372
0.6306306306306306,6.668602052579423,5.13710026092172,0.5306886581235553,2.0513969222537307,1.5720198700763626,0.6997408651599304,1.106433523424596
0.6406406406406406,7.571628146214127,3.7553733935888647,0.36356395637796535,1.723899143114661,1.576585363742534,0.7943938826878598,1.1293648518681183
