time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,-0.01564164633430454,0.015254207387726162,1.0390972495981143,-0.06571216663986044,-0.03343641871270044,-0.05161044244333099
0.01001001001001001,-0.007897459688244408,0.010727254793321572,1.073827443607756,0.11174199908390228,0.09437936109918203,0.11481337762318905
0.02002002002002002,0.019457959746186703,-0.006033333350634277,1.062641584114704,0.33823109998341155,0.1211207790399211,0.27477738168379784
0.03003003003003003,0.021974080792610436,0.0558141083513905,0.9609684710129757,0.4741854767600234,0.2522574194720851,0.30162047826321947
0.04004004004004004,0.028544032063598707,0.04985808876522392,1.025763929059381,0.6508759484594915,0.2806401913020895,0.3863436746116025
0.050050050050050046,0.05289874577136171,-0.00337861525359303,1.0232915999852767,0.8598862597261266,0.3043921848680331,0.4377656457122314
0.06006006006006006,0.07641605099160131,0.007922197284974987,1.0187655469985257,1.0367984019211378,0.36215113355633155,0.6430084851966272
0.07007007007007007,0.14123948045501092,0.10709002770296955,1.0871857336249247,1.1391677441091501,0.43125360347861436,0.6828623328837712
0.08008008008008008,0.15529306692392095,0.06728664819166938,1.0277093992986952,1.2816402005640233,0.552212544292025,0.8052771043522573
0.09009009009009009,0.11779513267004453,0.08234907863441232,1.0580740149886338,1.49482149182238,0.5158699158786996,0.8674147465154213
0.10010010010010009,0.12424114207165066,0.050978269509612886,1.0729888191889803,1.5360253018975856,0.6088388509819619,1.0232687686071615
0.11011011011011011,0.17553394336090755,-0.014516913117046962,1.0469301490625436,1.7332390130220108,0.7438900099116523,1.0467742978581636
0.12012012012012012,0.19018131063287377,0.028224902049242696,1.067816330809186,1.8249893569976066,0.6921744361998649,1.0671634068237872
0.13013013013013014,0.21434938017107977,0.0034584510307930326,1.064727958382254,1.9859916736274925,0.7196279437285011,1.1575658228014594
0.14014014014014015,0.21167554307830697,-0.002765210246152623,1.074614836591635,2.085052955322672,0.8112702616510814,1.2758848127909712
0.15015015015015015,0.12369307903274275,-0.019330695704294583,1.0739078359886727,2.1382011768566342,0.857071695366673,1.2779851198501566
0.16016016016016016,0.18545594331823223,0.033494254692436734,1.0790406308804363,2.2066821610229774,0.9133127268452776,1.3402073452490961
0.17017017017017017,0.20947365654788225,-0.03656498379403729,1.108355970631558,2.354470829690509,0.9152733586023591,1.4399443172498683
0.18018018018018017,0.2566587772295542,0.029780942906010573,1.0542694807219548,2.4223306132192413,0.9350081449740748,1.4309202313749918
0.19019019019019018,0.24462410639037485,-0.013503833178831534,1.0216813907860123,2.4566371905694258,1.004753470130377,1.429727249909115
0.20020020020020018,0.2508463941618826,-0.03688782671234254,1.0232164971194873,2.487589768130517,1.0254574949566069,1.4105631768110478
