time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01001001001001001,0.04710111816381313,0.018756665337583717,1.0188404472655253,0.47101118163813127,0.1884044726552525,0.28260670898287876
0.02002002002002002,0.09378332668791857,0.03684753948102499,1.0375133306751674,0.9378332668791857,0.3751333067516743,0.5626999601275114
0.03003003003003003,0.13963144164641503,0.05363046432373825,1.055852576658566,1.3963144164641503,0.5585257665856601,0.8377886498784901
0.04004004004004004,0.18423769740512494,0.0685097090483781,1.07369507896205,1.8423769740512494,0.7369507896204998,1.1054261844307496
0.050050050050050046,0.2272053732224387,0.0809571163340744,1.0908821492889755,2.272053732224387,0.9088214928897548,1.3632322393346321
0.06006006006006006,0.26815232161869124,0.09053084995825966,1.1072609286474764,2.6815232161869123,1.072609286474765,1.6089139297121475
0.07007007007007007,0.3067143671333309,0.09689107832361496,1.1226857468533324,3.0671436713333087,1.2268574685333236,1.8402862027999853
0.08008008008008008,0.34254854524189043,0.09981203720381464,1.137019418096756,3.4254854524189042,1.3701941809675617,2.0552912714513427
0.09009009009009009,0.37533615262636216,0.0991900435258877,1.1501344610505448,3.7533615262636215,1.5013446105054487,2.252016915758173
0.10010010010010009,0.404785581670372,0.09504717573001116,1.1619142326681489,4.04785581670372,1.619142326681488,2.428713490022232
0.11011011011011011,0.43063491396961534,0.08753049006778131,1.1722539655878461,4.306349139696153,1.7225396558784614,2.583809483817692
0.12012012012012012,0.4526542497912983,0.0769068006574317,1.1810616999165193,4.526542497912983,1.8106169991651933,2.71592549874779
0.13013013013013014,0.4706477527647516,0.06355320858443841,1.1882591011059007,4.706477527647516,1.8825910110590065,2.8238865165885096
0.14014014014014015,0.48445539161807477,0.047943716228880995,1.19378215664723,4.844553916180748,1.937821566472299,2.9067323497084487
0.15015015015015015,0.49395436347008903,0.030632401960678336,1.1975817453880357,4.9395436347008905,1.9758174538803561,2.963726180820534
0.16016016016016016,0.49906018601907315,0.012233752437845732,1.1996240744076292,4.990601860190732,1.9962407440762926,2.994361116114439
0.17017017017017017,0.49972744891453463,-0.006599149362662023,1.199890979565814,4.997274489145346,1.9989097956581385,2.9983646934872077
0.18018018018018017,0.4959502176294385,-0.025197806138512475,1.1983800870517753,4.959502176294385,1.983800870517754,2.9757013057766306
0.19019019019019018,0.4877620862409194,-0.042902035406232636,1.1951048344963677,4.877620862409194,1.9510483449636775,2.9265725174455164
0.20020020020020018,0.4752358786500558,-0.05908340350059578,1.1900943514600224,4.752358786500558,1.9009435146002231,2.8514152719003345
0.21021021021021022,0.4584830008980067,-0.07316753261016783,1.1833932003592027,4.584830008980067,1.8339320035920268,2.75089800538804
0.22022022022022023,0.43765245033890654,-0.08465448903300604,1.1750609801355627,4.376524503389065,1.7506098013556262,2.6259147020334392
0.23023023023023023,0.41292949048177163,-0.0931365289459854,1.1651717961927086,4.1292949048177165,1.6517179619270865,2.4775769428906296
0.24024024024024024,0.3845340032871585,-0.09831257177957042,1.1538136013148634,3.8453400328715848,1.538136013148634,2.307204019722951
0.2502502502502503,0.35271853357297656,-0.0999988874475714,1.1410874134291906,3.5271853357297656,1.4108741342919062,2.1163112014378593
0.2602602602602603,0.31776604292219207,-0.09813561807535595,1.1271064171688767,3.1776604292219206,1.2710641716887683,1.9065962575331525
0.2702702702702703,0.2799873930687977,-0.09278890272965096,1.1119949572275192,2.799873930687977,1.1199495722751909,1.6799243584127863
0.2802802802802803,0.23971858114440497,-0.08414852973000504,1.0958874324577619,2.3971858114440496,0.9588743245776199,1.43831148686643
0.2902902902902903,0.19731775137472035,-0.07252119987603971,1.0789271005498882,1.9731775137472036,0.7892710054988814,1.183906508248322
